Step,Population,Total_Env_Resource,Season_Phase,Catastrophe_Active,Freq_Cooperators,Avg_Agent_Resource,Avg_Vision,Avg_Metabolism
124,93,4870.507724611332,7.7911497809026695,0,0.0,22.509383112647537,2.838709677419355,1.3074980384405341
125,93,4860.042229607233,7.853981633974465,0,0.0,22.502960343024217,2.838709677419355,1.3074980384405341
126,93,4863.036309792517,7.9168134870462605,0,0.0,22.367505315336384,2.838709677419355,1.3074980384405341
127,93,4870.4959005571045,7.979645340118056,0,0.0,22.18903953496035,2.838709677419355,1.3074980384405341
128,93,4859.968410930555,8.042477193189852,0,0.0,22.182616765337034,2.838709677419355,1.3074980384405341
129,91,4862.8625228321125,8.105309046261647,0,0.0,22.535310239478886,2.857142857142857,1.3011760417063791
130,91,4870.16702805395,8.168140899333443,0,0.0,22.366002329640633,2.857142857142857,1.3011760417063791
131,90,4859.702506883576,8.230972752405238,0,0.0,22.62874050615866,2.8777777777777778,1.2928087471231322
132,82,4862.4649761415385,8.293804605477034,0,0.0,24.753415371976207,2.573170731707317,1.2584102196000406
133,82,4869.5327575742485,8.356636458548829,0,0.0,24.641346615790805,2.573170731707317,1.2584102196000406
134,82,4859.253937249721,8.419468311620625,0,0.0,24.7243998108249,2.573170731707317,1.2584102196000406
135,81,4861.857753010504,8.48230016469242,0,0.0,24.96881953350314,2.54320987654321,1.2489114930524998
136,81,4868.6155584659555,8.545132017764216,0,0.0,24.868056188598796,2.54320987654321,1.2489114930524998
137,81,4858.638592831903,8.607963870836011,0,0.0,24.964823707891963,2.54320987654321,1.2489114930524998
138,81,4861.0623646211525,8.670795723907807,0,0.0,24.91344307903701,2.54320987654321,1.2489114930524998
139,81,4867.447922964744,8.733627576979602,0,0.0,24.81267973413266,2.54320987654321,1.2489114930524998
140,81,4861.562419730792,8.796459430051398,0,0.0,24.860064537376456,2.54320987654321,1.2489114930524998
141,81,2427.1805733401306,8.859291283123193,1,0.0,24.7593011924721,2.54320987654321,1.2489114930524998
142,79,3343.724104803081,8.922123136194989,1,0.0,25.317426766104056,2.5822784810126582,1.23354378450199
143,77,4048.1688328412756,8.984954989266784,1,0.0,25.95485130382699,2.4935064935064934,1.2203431108547609
144,77,4363.75261037175,9.04778684233858,1,0.0,25.935245116852297,2.4935064935064934,1.2203431108547609
145,77,4590.706964156833,9.110618695410375,1,0.0,25.848838415487513,2.4935064935064934,1.2203431108547609
146,77,4733.883217584327,9.17345054848217,1,0.0,25.824599442813703,2.4935064935064934,1.2203431108547609
147,77,4789.693764522772,9.236282401553966,1,0.0,25.86399659169919,2.4935064935064934,1.2203431108547609
148,77,4787.720963864297,9.299114254625762,1,0.0,25.851445688636634,2.4935064935064934,1.2203431108547609
149,77,4786.536355309048,9.361946107697557,1,0.0,25.8388947855741,2.4935064935064934,1.2203431108547609
150,77,4777.369688642381,9.424777960769353,1,0.0,25.92850838467604,2.4935064935064934,1.2203431108547609
151,77,4761.395798315314,9.487609813841148,1,0.0,26.12317655357388,2.4935064935064934,1.2203431108547609
152,77,4753.644856463585,9.550441666912944,1,0.0,26.21452175440742,2.4935064935064934,1.2203431108547609
153,77,4747.024093720782,9.61327351998474,1,0.0,26.302620323032755,2.4935064935064934,1.2203431108547609
154,77,4740.590416207298,9.676105373056535,1,0.0,26.374271230877223,2.4935064935064934,1.2203431108547609
155,77,4741.977576855694,9.73893722612833,1,0.0,26.361720327814684,2.4935064935064934,1.2203431108547609
156,77,4738.477925101212,9.801769079200126,0,0.0,26.399818775401464,2.4935064935064934,1.2203431108547609
157,77,4765.267750122992,9.864600932271921,0,0.0,26.491163976235033,2.4935064935064934,1.2203431108547609
158,76,4795.869321952904,9.927432785343717,0,0.0,26.8280540496215,2.4473684210526314,1.2155284311919041
159,78,4820.34334705645,9.990264638415512,0,0.0,26.13528137180319,2.5128205128205128,1.2105776762464784
160,79,4829.033171896672,10.053096491487308,0,0.0,25.90034035763828,2.5063291139240507,1.2079497307468923
161,79,4833.4200698061,10.115928344559103,0,0.0,25.926359480560258,2.5063291139240507,1.2079497307468923
162,79,4827.892666225694,10.178760197630899,0,0.0,26.02220721816779,2.5063291139240507,1.2079497307468923
163,79,4830.562568834077,10.241592050702694,0,0.0,26.01678913299052,2.5063291139240507,1.2079497307468923
164,79,4832.28025684012,10.30442390377449,0,0.0,26.01137104781326,2.5063291139240507,1.2079497307468923
165,79,4831.046033406935,10.367255756846285,0,0.0,26.03764254510116,2.5063291139240507,1.2079497307468923
166,79,4832.642015300082,10.43008760991808,0,0.0,26.027132986660057,2.5063291139240507,1.2079497307468923
167,79,4821.688988851825,10.492919462989876,0,0.0,26.160771018760528,2.5063291139240507,1.2079497307468923
168,79,4822.772850788471,10.555751316061672,0,0.0,26.153665169870173,2.5063291139240507,1.2079497307468923
169,79,4816.250619829454,10.618583169133467,0,0.0,26.247490900680766,2.5063291139240507,1.2079497307468923
170,79,4810.125571501108,10.681415022205263,0,0.0,26.34279544273549,2.5063291139240507,1.2079497307468923
171,79,4808.961759354662,10.744246875277058,0,0.0,26.386213466319607,2.5063291139240507,1.2079497307468923
172,79,4812.21528743973,10.807078728348854,0,0.0,26.38079538114235,2.5063291139240507,1.2079497307468923
173,79,4819.5001354962005,10.86991058142065,0,0.0,26.32474438457266,2.5063291139240507,1.2079497307468923
174,79,4826.244571444437,10.932742434492445,0,0.0,26.26869338800298,2.5063291139240507,1.2079497307468923
175,90,4820.287923081309,10.99557428756424,0,0.0,23.142208321369257,2.3333333333333335,1.1878013989322591
176,90,4814.464171749809,11.058406140636036,0,0.0,23.219592107622187,2.3333333333333335,1.1878013989322591
177,90,4813.604825900133,11.121237993707831,0,0.0,23.25401293091214,2.3333333333333335,1.1878013989322591
178,90,4808.681689702502,11.184069846779627,0,0.0,23.332878198646537,2.3333333333333335,1.1878013989322591
179,92,4804.0622109462365,11.246901699851422,0,0.010869565217391304,22.902792521459613,2.3152173913043477,1.183718759825036
180,92,4812.281028453756,11.309733552923218,0,0.010869565217391304,22.88211723989545,2.3152173913043477,1.183718759825036
181,92,4824.345082580197,11.372565405995013,0,0.010869565217391304,22.817963697461725,2.3152173913043477,1.183718759825036
182,92,4836.19578995395,11.435397259066809,0,0.010869565217391304,22.753810155027963,2.3152173913043477,1.183718759825036
183,92,4835.231205442041,11.498229112138604,0,0.010869565217391304,22.82009139520293,2.3152173913043477,1.183718759825036
184,92,4829.803306065856,11.5610609652104,0,0.010869565217391304,22.928401620885136,2.3152173913043477,1.183718759825036
185,94,4828.952911238213,11.623892818282195,0,0.02127659574468085,22.50392421074127,2.2872340425531914,1.1836390522491003
186,94,4827.490206257211,11.686724671353991,0,0.02127659574468085,22.596320992758688,2.2872340425531914,1.1836390522491003
187,93,4825.337725678059,11.749556524425786,0,0.021505376344086023,22.932802843675027,2.2795698924731185,1.1789167672468157
188,93,4828.68802671764,11.812388377497582,0,0.021505376344086023,22.989977708031777,2.2795698924731185,1.1789167672468157
189,93,4841.840347447456,11.875220230569377,0,0.021505376344086023,22.961131067012165,2.2795698924731185,1.1789167672468157
190,93,4842.068035528824,11.938052083641173,0,0.021505376344086023,23.061316684057097,2.2795698924731185,1.1789167672468157
191,93,4845.510587758317,12.000883936712968,0,0.021505376344086023,23.11845893156396,2.2795698924731185,1.1789167672468157
192,93,4847.629430443227,12.063715789784764,0,0.021505376344086023,23.175601179070824,2.2795698924731185,1.1789167672468157
193,93,4848.9028692159845,12.12654764285656,0,0.021505376344086023,23.231899465587443,2.2795698924731185,1.1789167672468157
194,93,4853.742823970855,12.189379495928355,0,0.021505376344086023,23.246063577256013,2.2795698924731185,1.1789167672468157
195,95,4863.051923592728,12.25221134900015,0,0.021052631578947368,22.728433421789344,2.2526315789473683,1.175212624394865
196,95,4861.906041620873,12.315043202071946,0,0.021052631578947368,22.784361148271675,2.2526315789473683,1.175212624394865
197,95,4860.3912845276445,12.377875055143742,0,0.021052631578947368,22.840259634987913,2.2526315789473683,1.175212624394865
198,95,4858.803044007098,12.440706908215537,0,0.021052631578947368,22.896099642171993,2.2526315789473683,1.175212624394865
199,95,4865.6691425149265,12.503538761287333,0,0.021052631578947368,22.867816842338538,2.2526315789473683,1.175212624394865
200,75,4872.293337469771,12.566370614359128,0,0.02666666666666667,23.353194874929923,2.013333333333333,1.1495482467922389
201,75,4869.421090722306,12.629202467430924,0,0.02666666666666667,23.496313294804377,2.013333333333333,1.1495482467922389
202,75,4870.1730901236915,12.692034320502719,0,0.02666666666666667,23.58598073428663,2.013333333333333,1.1495482467922389
203,74,4869.828182286235,12.754866173574515,0,0.013513513513513514,23.994780065955293,2.027027027027027,1.151569169046188
204,74,4874.696126654379,12.81769802664631,0,0.013513513513513514,23.99185954555775,2.027027027027027,1.151569169046188
205,74,4874.809385761249,12.880529879718106,0,0.013513513513513514,24.04299307921428,2.027027027027027,1.151569169046188
206,74,4866.164251677799,12.943361732789901,0,0.0,24.21257959036904,2.0405405405405403,1.1507565594934426
207,73,4867.904400984287,13.006193585861697,0,0.0,24.510844169738476,2.0547945205479454,1.1446410304238424
208,83,4874.451125353223,13.069025438933492,0,0.0,21.526901556264704,2.036144578313253,1.1343141810564332
209,78,4876.21677305059,13.131857292005288,0,0.0,22.7751627869238,2.051282051282051,1.1130269461808477
210,77,4867.959514658146,13.194689145077083,0,0.0,22.953763165219012,2.051948051948052,1.1144562574068437
211,77,4869.738586024829,13.257520998148879,0,0.0,22.9951510636563,2.051948051948052,1.1144562574068437
212,76,4876.742559070417,13.320352851220674,0,0.0,23.270445749715954,2.0657894736842106,1.1081044952467465
213,75,4874.395418377822,13.38318470429247,0,0.0,23.36491352155795,2.08,1.1089137589501712
214,75,4870.586684506125,13.446016557364265,0,0.0,23.469333095941113,2.08,1.1089137589501712
215,74,4876.323270613428,13.50884841043606,0,0.0,23.51758485113546,2.0405405405405403,1.1076955879723123
216,73,4873.697193915632,13.571680263507856,0,0.0,23.953132328883335,2.0547945205479454,1.1009901825805049
217,72,4871.01942411601,13.634512116579652,0,0.0,23.986410770556656,2.013888888888889,1.1006347240949927
218,72,4876.918097720329,13.697343969651447,0,0.0,23.9968871575728,2.013888888888889,1.1006347240949927
219,71,4874.1451597129735,13.760175822723243,0,0.0,24.351838212973533,2.028169014084507,1.0956721231061164
220,71,4871.3291221851505,13.823007675795038,0,0.0,24.159011793970443,2.0422535211267605,1.089729581964538
221,70,4877.322621827481,13.885839528866834,0,0.0,24.240883329011524,2.0,1.0886948197803772
222,66,4874.43020422482,13.94867138193863,0,0.0,24.668550748828643,1.893939393939394,1.0853602793436905
223,66,4871.504807505049,14.011503235010425,0,0.0,24.825614711909207,1.893939393939394,1.0853602793436905
224,64,4877.522512466718,14.07433508808222,0,0.0,24.90099823987026,1.875,1.078930595630326
225,64,4874.542229607233,14.137166941154016,0,0.0,25.07206764423996,1.875,1.078930595630326
226,63,4871.540256335661,14.199998794225811,0,0.0,25.249667493485347,1.8571428571428572,1.0750259326472045
227,61,4877.510688412491,14.262830647297607,0,0.0,25.078465264244574,1.8688524590163935,1.075013296078454
228,61,4874.477267305191,14.325662500369402,0,0.0,24.746426879643632,1.8852459016393444,1.0757905045618945
229,61,4871.434212884491,14.388494353441198,0,0.0,24.932931457048962,1.8852459016393444,1.0757905045618945
230,61,4877.287568537814,14.451326206512993,0,0.0,24.98828849347066,1.8852459016393444,1.0757905045618945
231,61,4874.237618640632,14.514158059584789,0,0.0,25.174793070875975,1.8852459016393444,1.0757905045618945
232,61,4871.190433793663,14.576989912656584,0,0.0,25.36129764828129,1.8852459016393444,1.0757905045618945
233,61,4876.861056975484,14.63982176572838,0,0.0,25.41665468470302,1.8852459016393444,1.0757905045618945
234,61,4873.83177328697,14.702653618800175,0,0.0,25.60315926210833,1.8852459016393444,1.0757905045618945
235,61,4870.817555059003,14.76548547187197,0,0.0,25.789663839513636,1.8852459016393444,1.0757905045618945
236,61,4876.24626311023,14.828317324943766,0,0.0,25.845020875935354,1.8852459016393444,1.0757905045618945
237,60,4873.274108518192,14.891149178015562,0,0.0,26.34686527354007,1.8666666666666667,1.071102472138818
238,60,4870.328786095584,14.953981031087357,0,0.0,26.542429468067944,1.8666666666666667,1.071102472138818
239,59,4875.4649663212285,15.016812884159153,0,0.0,26.441160950383658,1.8135593220338984,1.0719271074577759
240,59,4868.403892582692,15.079644737230948,0,0.0,26.70821689377334,1.8135593220338984,1.0719271074577759
241,59,4866.531427259137,15.142476590302744,0,0.0,26.907476226993538,1.8135593220338984,1.0719271074577759
242,56,4868.659000392655,15.20530844337454,0,0.0,27.097160475802987,1.8214285714285714,1.075621239190559
243,55,4875.608310420673,15.268140296446335,0,0.0,27.40126527703347,1.7818181818181817,1.0663764734320624
244,55,4875.6564715061395,15.33097214951813,0,0.0,27.553070621783213,1.7818181818181817,1.0663764734320624
245,55,4866.3412244469355,15.393804002589926,0,0.0,27.850330511987526,1.7818181818181817,1.0663764734320624
246,55,4862.930292624823,15.456635855661721,0,0.0,28.07486312946455,1.7818181818181817,1.0663764734320624
247,52,4869.128749078113,15.519467708733517,0,0.0,28.12244637548508,1.8269230769230769,1.0674707093518032
248,52,4870.700449568529,15.582299561805312,0,0.0,28.285744896902525,1.8269230769230769,1.0674707093518032
249,54,4863.579495818123,15.645131414877108,0,0.0,27.543523291715513,1.9444444444444444,1.0658032382024882
250,54,4860.828485682765,15.707963267948903,0,0.0,27.774016349809326,1.9444444444444444,1.0658032382024882
251,53,4866.263618812495,15.770795121020699,0,0.0,27.653996841186274,1.9622641509433962,1.063191491734518
252,53,4863.386286177545,15.833626974092494,0,0.0,27.892692141904618,1.9622641509433962,1.063191491734518
253,55,4865.168926168499,15.89645882716429,0,0.0,27.035700626527518,1.9636363636363636,1.0652514155570039
254,55,4861.491204571126,15.959290680236085,0,0.0,27.26135830187961,1.9636363636363636,1.0652514155570039
255,57,4857.730984017377,16.022122533307883,0,0.0,26.522559276276223,1.9473684210526316,1.0665904177654701
