Step,Population,Total_Env_Resource,Season_Phase,Catastrophe_Active,Freq_Cooperators,Avg_Agent_Resource,Avg_Vision,Avg_Metabolism
43,190,5123.601245159021,2.701769682087224,0,0.25263157894736843,22.760279822645035,3.705263157894737,1.7323632120297043
44,189,5119.432100022219,2.76460153515902,0,0.24867724867724866,22.897879795408418,3.708994708994709,1.7335001297825707
45,188,5115.800734111488,2.827433388230816,0,0.25,23.02978813669636,3.6968085106382977,1.726699328081921
46,188,5111.980286497368,2.890265241302612,0,0.24468085106382978,23.05788120333951,3.675531914893617,1.728477355715954
47,185,5113.1770761432335,2.953097094374408,0,0.24324324324324326,23.438801000719987,3.637837837837838,1.7066924694063792
48,183,5110.790028954201,3.015928947446204,0,0.2459016393442623,23.725078120075725,3.633879781420765,1.6925426958365317
49,182,5108.66994203404,3.078760800518,0,0.23626373626373626,23.912403713555285,3.6373626373626373,1.6707977017770668
50,181,5106.5743269687655,3.141592653589796,0,0.23204419889502761,24.09710352257383,3.6353591160220993,1.672076328404205
51,185,5108.5701742672845,3.2044245066615917,0,0.23243243243243245,23.592893788407693,3.562162162162162,1.6986127660155894
52,184,5110.223027860589,3.2672563597333877,0,0.23369565217391305,23.70918977289835,3.5489130434782608,1.692614023249593
53,184,5110.694561594168,3.3300882128051836,0,0.23369565217391305,23.70426208867199,3.5489130434782608,1.692614023249593
54,185,5106.365819036797,3.3929200658769796,0,0.24324324324324326,23.59478171730072,3.5243243243243243,1.6797059334476825
55,183,5106.14835347101,3.4557519189487755,0,0.24043715846994534,23.88769235649659,3.519125683060109,1.676248714460328
